GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
#indicator+code,#indicator+name,#indicator+url,#date+year,#date+year+start,#date+year+end,#region+code,#region+name,#country+code,#country+name,#dimension+type,#dimension+code,#dimension+name,#indicator+value+num,#indicator+value,#indicator+value+low,#indicator+value+high
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2022,2022,2022,AFR,Africa,GHA,Ghana,,,,211.7090657,211.71 [158.20-277.62],158.1960618,277.6175541
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2020,2020,2020,AFR,Africa,GHA,Ghana,,,,225.7801406,225.78 [168.26-298.98],168.2560967,298.9806802
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2020,2020,2020,AFR,Africa,GHA,Ghana,,,,431943.0,431 943,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2022,2022,2022,AFR,Africa,GHA,Ghana,,,,34.5800701,34.58 [32.41-37.74],32.40505217,37.73550527
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2006,2006,2006,AFR,Africa,GHA,Ghana,,,,309.1524729,309.15 [237.75-392.73],237.7466982,392.7288923
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,5913356.0,5 913 356,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2004,2004,2004,AFR,Africa,GHA,Ghana,,,,336.1133089,336.11 [256.36-434.39],256.3649958,434.3854766
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2015,2015,2015,AFR,Africa,GHA,Ghana,,,,274.2731608,274.27 [212.70-344.97],212.7038472,344.9668834
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2012,2012,2012,AFR,Africa,GHA,Ghana,,,,370.6067808,370.61 [304.30-447.55],304.3042968,447.5456734
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2016,2016,2016,AFR,Africa,GHA,Ghana,,,,4421788.0,4 421 788,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2005,2005,2005,AFR,Africa,GHA,Ghana,,,,66.11746806,66.12 [63.89-68.57],63.89469527,68.56741804
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2018,2018,2018,AFR,Africa,GHA,Ghana,,,,15542218.0,15 542 218,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,38.39597467,38.40 [36.88-40.25],36.87639782,40.24545965
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2000,2000,2000,AFR,Africa,GHA,Ghana,,,,432.0056228,432.01 [339.67-539.03],339.6682919,539.0308565
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2019,2019,2019,AFR,Africa,GHA,Ghana,,,,1160426.0,1 160 426,,
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2018,2018,2018,AFR,Africa,GHA,Ghana,,,,4931454.0,4 931 454,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2001,2001,2001,AFR,Africa,GHA,Ghana,,,,413.0333671,413.03 [331.42-509.23],331.4155124,509.232713
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2019,2019,2019,AFR,Africa,GHA,Ghana,,,,588420.0,588 420,,
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,13472089.0,13 472 089,,
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2023,2023,2023,AFR,Africa,GHA,Ghana,,,,1291576.0,1 291 576,,
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2022,2022,2022,AFR,Africa,GHA,Ghana,,,,3409994.0,3 409 994,,
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2018,2018,2018,AFR,Africa,GHA,Ghana,,,,1105348.0,1 105 348,,
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2015,2015,2015,AFR,Africa,GHA,Ghana,,,,2023581.0,2 023 581,,
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2021,2021,2021,AFR,Africa,GHA,Ghana,,,,329958.0,329 958,,
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2020,2020,2020,AFR,Africa,GHA,Ghana,,,,10433887.0,10 433 887,,
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2016,2016,2016,AFR,Africa,GHA,Ghana,,,,5428979.0,5 428 979,,
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2018,2018,2018,AFR,Africa,GHA,Ghana,,,,4808163.0,4 808 163,,
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2016,2016,2016,AFR,Africa,GHA,Ghana,,,,1189012.0,1 189 012,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2000,2000,2000,AFR,Africa,GHA,Ghana,,,,100.5444443,100.54 [96.70-104.78],96.69967852,104.7813253
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2018,2018,2018,AFR,Africa,GHA,Ghana,,,,4931454.0,4 931 454,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2008,2008,2008,AFR,Africa,GHA,Ghana,,,,315.2056916,315.21 [246.51-395.64],246.5145531,395.6365305
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2018,2018,2018,AFR,Africa,GHA,Ghana,,,,36.23980272,36.24 [34.79-38.01],34.78733832,38.00560775
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2019,2019,2019,AFR,Africa,GHA,Ghana,,,,11977117.0,11 977 117,,
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,4266541.0,4 266 541,,
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2016,2016,2016,AFR,Africa,GHA,Ghana,,,,15742112.0,15 742 112,,
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,1089799.0,1 089 799,,
